annot_gene_id,Known,Antisense,Intergenic
ENSMUSG00000102299.1,3.0,0.0,0.0
ENSMUSG00000102300.1,4.0,0.0,0.0
ENSMUSG00000102302.1,2.0,0.0,0.0
ENSMUSG00000102305.1,1.0,0.0,0.0
ENSMUSG00000102323.1,4.0,0.0,0.0
ENSMUSG00000102344.1,1.0,0.0,0.0
ENSMUSG00000102349.1,42.0,0.0,0.0
ENSMUSG00000102353.1,4.0,0.0,0.0
ENSMUSG00000102356.1,1.0,0.0,0.0
ENSMUSG00000102362.1,1.0,0.0,0.0
ENSMUSG00000102373.1,1.0,0.0,0.0
ENSMUSG00000102374.1,1.0,0.0,0.0
ENSMUSG00000102401.1,1.0,0.0,0.0
ENSMUSG00000102416.4,6.0,0.0,0.0
ENSMUSG00000102418.1,12.0,0.0,0.0
ENSMUSG00000102422.1,212.0,0.0,0.0
ENSMUSG00000102425.1,33.0,0.0,0.0
ENSMUSG00000102437.1,1.0,0.0,0.0
ENSMUSG00000102440.1,3.0,0.0,0.0
ENSMUSG00000102457.1,1.0,0.0,0.0
ENSMUSG00000102474.1,2.0,0.0,0.0
ENSMUSG00000102496.1,1.0,0.0,0.0
ENSMUSG00000102509.1,1.0,0.0,0.0
ENSMUSG00000102516.1,1.0,0.0,0.0
ENSMUSG00000102531.1,2.0,0.0,0.0
ENSMUSG00000102539.1,3.0,0.0,0.0
ENSMUSG00000102540.1,6.0,0.0,0.0
ENSMUSG00000102542.1,1.0,0.0,0.0
ENSMUSG00000102543.5,408.0,0.0,0.0
ENSMUSG00000102544.1,6.0,0.0,0.0
ENSMUSG00000102545.1,2.0,0.0,0.0
ENSMUSG00000102548.1,1.0,0.0,0.0
ENSMUSG00000102549.1,1.0,0.0,0.0
ENSMUSG00000102553.1,2.0,0.0,0.0
ENSMUSG00000102558.1,2.0,0.0,0.0
ENSMUSG00000102570.1,1.0,0.0,0.0
ENSMUSG00000102573.1,2.0,0.0,0.0
ENSMUSG00000102602.1,1.0,0.0,0.0
ENSMUSG00000102608.1,3.0,0.0,0.0
ENSMUSG00000102615.1,5.0,0.0,0.0
ENSMUSG00000102632.1,1.0,0.0,0.0
ENSMUSG00000102644.5,37.0,0.0,0.0
ENSMUSG00000102649.1,2.0,0.0,0.0
ENSMUSG00000102674.1,1.0,0.0,0.0
ENSMUSG00000102676.1,6.0,0.0,0.0
ENSMUSG00000102679.1,2.0,0.0,0.0
ENSMUSG00000102682.5,1.0,0.0,0.0
ENSMUSG00000102692.1,12.0,0.0,0.0
ENSMUSG00000102704.1,4.0,0.0,0.0
ENSMUSG00000102713.1,1.0,0.0,0.0
ENSMUSG00000102716.1,1.0,0.0,0.0
ENSMUSG00000102719.1,2.0,0.0,0.0
ENSMUSG00000102722.1,1.0,0.0,0.0
ENSMUSG00000102725.2,4.0,0.0,0.0
ENSMUSG00000102733.1,1.0,0.0,0.0
ENSMUSG00000102737.1,45.0,0.0,0.0
ENSMUSG00000102748.1,1.0,0.0,0.0
ENSMUSG00000102752.1,1.0,0.0,0.0
ENSMUSG00000102758.3,1.0,0.0,0.0
ENSMUSG00000102762.1,8.0,0.0,0.0
ENSMUSG00000102764.1,2.0,0.0,0.0
ENSMUSG00000102775.1,1.0,0.0,0.0
ENSMUSG00000102776.1,2.0,0.0,0.0
ENSMUSG00000102777.1,1.0,0.0,0.0
ENSMUSG00000102784.1,1.0,0.0,0.0
ENSMUSG00000102805.5,119.0,0.0,0.0
ENSMUSG00000102813.1,2.0,0.0,0.0
ENSMUSG00000102817.2,5.0,0.0,0.0
ENSMUSG00000102824.1,3.0,0.0,0.0
ENSMUSG00000102828.5,81.0,0.0,0.0
ENSMUSG00000102838.1,8.0,0.0,0.0
ENSMUSG00000102840.1,5.0,0.0,0.0
ENSMUSG00000102844.1,1.0,0.0,0.0
ENSMUSG00000102845.1,1.0,0.0,0.0
ENSMUSG00000102854.1,1.0,0.0,0.0
ENSMUSG00000102856.1,2.0,0.0,0.0
ENSMUSG00000102862.1,1.0,0.0,0.0
ENSMUSG00000102869.2,836.0,0.0,0.0
ENSMUSG00000102881.1,1.0,0.0,0.0
ENSMUSG00000102890.1,2.0,0.0,0.0
ENSMUSG00000102893.1,2.0,0.0,0.0
ENSMUSG00000102899.1,2.0,0.0,0.0
ENSMUSG00000102918.1,744.0,0.0,0.0
ENSMUSG00000102923.1,1.0,0.0,0.0
ENSMUSG00000102969.1,1.0,0.0,0.0
ENSMUSG00000102970.1,1.0,0.0,0.0
ENSMUSG00000102971.1,1.0,0.0,0.0
ENSMUSG00000102976.6,1048.0,0.0,0.0
ENSMUSG00000102982.1,1.0,0.0,0.0
ENSMUSG00000103006.1,3.0,0.0,0.0
ENSMUSG00000103007.1,7.0,0.0,0.0
ENSMUSG00000103009.1,69.0,0.0,0.0
ENSMUSG00000103018.1,1.0,0.0,0.0
ENSMUSG00000103024.1,4.0,0.0,0.0
ENSMUSG00000103030.1,7.0,0.0,0.0
ENSMUSG00000103034.1,5.0,0.0,0.0
ENSMUSG00000103037.1,2.0,0.0,0.0
ENSMUSG00000103041.1,7.0,0.0,0.0
ENSMUSG00000103062.1,1.0,0.0,0.0
ENSMUSG00000103088.1,8.0,0.0,0.0
ENSMUSG00000103094.1,1.0,0.0,0.0
ENSMUSG00000103103.1,3.0,0.0,0.0
ENSMUSG00000103115.1,2.0,0.0,0.0
ENSMUSG00000103125.1,44.0,0.0,0.0
ENSMUSG00000103139.1,11.0,0.0,0.0
ENSMUSG00000103149.1,2.0,0.0,0.0
ENSMUSG00000103156.1,2.0,0.0,0.0
ENSMUSG00000103164.1,9.0,0.0,0.0
ENSMUSG00000103170.1,2.0,0.0,0.0
ENSMUSG00000103178.1,93.0,0.0,0.0
ENSMUSG00000103181.1,1.0,0.0,0.0
ENSMUSG00000103188.1,1.0,0.0,0.0
ENSMUSG00000103191.1,1.0,0.0,0.0
ENSMUSG00000103195.1,3.0,0.0,0.0
ENSMUSG00000103199.1,1.0,0.0,0.0
ENSMUSG00000103227.1,1.0,0.0,0.0
ENSMUSG00000103244.1,1.0,0.0,0.0
ENSMUSG00000103280.1,1.0,0.0,0.0
ENSMUSG00000103284.1,1.0,0.0,0.0
ENSMUSG00000103285.1,1.0,0.0,0.0
ENSMUSG00000103288.1,1.0,0.0,0.0
ENSMUSG00000103292.1,3.0,0.0,0.0
ENSMUSG00000103293.1,12.0,0.0,0.0
ENSMUSG00000103308.5,6.0,0.0,0.0
ENSMUSG00000103309.1,15.0,0.0,0.0
ENSMUSG00000103373.1,10.0,0.0,0.0
ENSMUSG00000103374.1,4.0,0.0,0.0
ENSMUSG00000103380.1,2.0,0.0,0.0
ENSMUSG00000103383.1,2.0,0.0,0.0
ENSMUSG00000103398.1,1.0,0.0,0.0
ENSMUSG00000103400.2,14.0,0.0,0.0
ENSMUSG00000103409.1,1.0,0.0,0.0
ENSMUSG00000103412.1,5.0,0.0,0.0
ENSMUSG00000103432.1,1.0,0.0,0.0
ENSMUSG00000103433.1,1.0,0.0,0.0
ENSMUSG00000103435.1,5.0,0.0,0.0
ENSMUSG00000103436.1,99.0,0.0,0.0
ENSMUSG00000103441.1,3.0,0.0,0.0
ENSMUSG00000103458.1,198.0,0.0,0.0
ENSMUSG00000103472.1,2.0,0.0,0.0
ENSMUSG00000103476.1,5.0,0.0,0.0
ENSMUSG00000103486.1,5.0,0.0,0.0
ENSMUSG00000103502.1,5.0,0.0,0.0
ENSMUSG00000103509.1,1.0,0.0,0.0
ENSMUSG00000103520.1,7.0,0.0,0.0
ENSMUSG00000103529.1,2.0,0.0,0.0
ENSMUSG00000103570.1,1.0,0.0,0.0
ENSMUSG00000103574.1,1.0,0.0,0.0
ENSMUSG00000103577.1,2.0,0.0,0.0
ENSMUSG00000103590.1,2.0,0.0,0.0
ENSMUSG00000103593.1,73.0,0.0,0.0
ENSMUSG00000103594.1,3.0,0.0,0.0
ENSMUSG00000103613.1,5.0,0.0,0.0
ENSMUSG00000103620.1,2.0,0.0,0.0
ENSMUSG00000103622.1,5.0,0.0,0.0
ENSMUSG00000103629.1,7.0,0.0,0.0
ENSMUSG00000103632.1,1.0,0.0,0.0
ENSMUSG00000103649.1,17.0,0.0,0.0
ENSMUSG00000103653.1,28.0,0.0,0.0
ENSMUSG00000103659.1,3.0,0.0,0.0
ENSMUSG00000103668.1,1.0,0.0,0.0
ENSMUSG00000103672.1,76.0,0.0,0.0
ENSMUSG00000103677.1,1.0,0.0,0.0
ENSMUSG00000103690.1,1.0,0.0,0.0
ENSMUSG00000103693.1,1.0,0.0,0.0
ENSMUSG00000103697.1,1.0,0.0,0.0
ENSMUSG00000103710.1,8.0,0.0,0.0
ENSMUSG00000103711.1,4.0,0.0,0.0
ENSMUSG00000103715.1,8.0,0.0,0.0
ENSMUSG00000103726.1,11.0,0.0,0.0
ENSMUSG00000103731.1,11.0,0.0,0.0
ENSMUSG00000103739.1,1.0,0.0,0.0
ENSMUSG00000103756.1,1.0,0.0,0.0
ENSMUSG00000103759.1,2.0,0.0,0.0
ENSMUSG00000103766.5,3.0,0.0,0.0
ENSMUSG00000103767.1,3.0,0.0,0.0
ENSMUSG00000103770.1,1.0,0.0,0.0
ENSMUSG00000103778.1,1.0,0.0,0.0
ENSMUSG00000103793.1,8.0,0.0,0.0
ENSMUSG00000103811.1,1.0,0.0,0.0
ENSMUSG00000103827.1,1.0,0.0,0.0
ENSMUSG00000103839.1,1.0,0.0,0.0
ENSMUSG00000103843.1,1.0,0.0,0.0
ENSMUSG00000103851.1,1.0,0.0,0.0
ENSMUSG00000103869.1,1.0,0.0,0.0
ENSMUSG00000103881.1,1.0,0.0,0.0
ENSMUSG00000103882.1,3.0,0.0,0.0
ENSMUSG00000103898.1,3.0,0.0,0.0
ENSMUSG00000103900.1,3.0,0.0,0.0
ENSMUSG00000103901.1,1.0,0.0,0.0
ENSMUSG00000103906.1,123.0,0.0,0.0
ENSMUSG00000103921.1,1.0,0.0,0.0
ENSMUSG00000103922.1,10.0,0.0,0.0
ENSMUSG00000103945.1,2.0,0.0,0.0
ENSMUSG00000103949.1,1.0,0.0,0.0
ENSMUSG00000103957.1,8.0,0.0,0.0
ENSMUSG00000103966.1,7.0,0.0,0.0
ENSMUSG00000103975.1,123.0,0.0,0.0
ENSMUSG00000103976.1,4.0,0.0,0.0
ENSMUSG00000103979.1,2.0,0.0,0.0
ENSMUSG00000103983.1,10.0,0.0,0.0
ENSMUSG00000103984.1,3.0,0.0,0.0
ENSMUSG00000104011.1,2.0,0.0,0.0
ENSMUSG00000104016.1,3.0,0.0,0.0
ENSMUSG00000104018.1,3.0,0.0,0.0
ENSMUSG00000104022.1,3.0,0.0,0.0
ENSMUSG00000104030.1,1.0,0.0,0.0
ENSMUSG00000104040.1,3.0,0.0,0.0
ENSMUSG00000104042.1,14.0,0.0,0.0
ENSMUSG00000104043.1,1.0,0.0,0.0
ENSMUSG00000104045.1,24.0,0.0,0.0
ENSMUSG00000104074.1,1.0,0.0,0.0
ENSMUSG00000104082.1,1.0,0.0,0.0
ENSMUSG00000104093.1,2.0,0.0,0.0
ENSMUSG00000104097.1,2.0,0.0,0.0
ENSMUSG00000104113.1,1.0,0.0,0.0
ENSMUSG00000104114.1,1.0,0.0,0.0
ENSMUSG00000104117.5,1.0,0.0,0.0
ENSMUSG00000104148.5,1.0,0.0,0.0
ENSMUSG00000104156.2,15.0,0.0,0.0
ENSMUSG00000104168.1,1.0,0.0,0.0
ENSMUSG00000104187.1,1.0,0.0,0.0
ENSMUSG00000104195.1,7.0,0.0,0.0
ENSMUSG00000104200.1,2.0,0.0,0.0
ENSMUSG00000104204.1,3.0,0.0,0.0
ENSMUSG00000104206.1,1.0,0.0,0.0
ENSMUSG00000104208.1,183.0,0.0,0.0
ENSMUSG00000104213.5,6.0,0.0,0.0
ENSMUSG00000104217.1,65.0,0.0,0.0
ENSMUSG00000104222.1,11.0,0.0,0.0
ENSMUSG00000104231.1,2.0,0.0,0.0
ENSMUSG00000104241.1,2.0,0.0,0.0
ENSMUSG00000104253.1,2.0,0.0,0.0
ENSMUSG00000104263.1,1.0,0.0,0.0
ENSMUSG00000104279.1,2.0,0.0,0.0
ENSMUSG00000104280.1,3.0,0.0,0.0
ENSMUSG00000104292.1,2.0,0.0,0.0
ENSMUSG00000104295.1,1.0,0.0,0.0
ENSMUSG00000104299.1,1.0,0.0,0.0
ENSMUSG00000104302.1,6.0,0.0,0.0
ENSMUSG00000104309.1,2.0,0.0,0.0
ENSMUSG00000104330.1,2.0,0.0,0.0
ENSMUSG00000104333.1,2.0,0.0,0.0
ENSMUSG00000104340.1,1.0,0.0,0.0
ENSMUSG00000104348.1,1.0,0.0,0.0
ENSMUSG00000104358.1,7.0,0.0,0.0
ENSMUSG00000104368.1,1.0,0.0,0.0
ENSMUSG00000104394.2,11.0,0.0,0.0
ENSMUSG00000104443.1,24.0,0.0,0.0
ENSMUSG00000104453.1,2.0,0.0,0.0
ENSMUSG00000104457.1,1.0,0.0,0.0
ENSMUSG00000104465.1,6.0,0.0,0.0
ENSMUSG00000104467.1,4.0,0.0,0.0
ENSMUSG00000104476.1,3.0,0.0,0.0
ENSMUSG00000104493.1,1.0,0.0,0.0
ENSMUSG00000104497.1,1.0,0.0,0.0
ENSMUSG00000104514.1,1.0,0.0,0.0
ENSMUSG00000104520.1,1.0,0.0,0.0
ENSMUSG00000104524.1,1.0,0.0,0.0
ENSMUSG00000104546.1,5.0,0.0,0.0
ENSMUSG00000104548.1,2.0,0.0,0.0
ENSMUSG00000104554.1,4.0,0.0,0.0
ENSMUSG00000104558.1,3.0,0.0,0.0
ENSMUSG00000104559.1,1.0,0.0,0.0
ENSMUSG00000104569.1,2.0,0.0,0.0
ENSMUSG00000104576.1,1.0,0.0,0.0
ENSMUSG00000104580.1,2.0,0.0,0.0
ENSMUSG00000104585.1,6.0,0.0,0.0
ENSMUSG00000104605.1,2.0,0.0,0.0
ENSMUSG00000104606.1,3.0,0.0,0.0
ENSMUSG00000104621.1,4.0,0.0,0.0
ENSMUSG00000104623.1,1.0,0.0,0.0
ENSMUSG00000104632.1,1.0,0.0,0.0
ENSMUSG00000104633.1,2.0,0.0,0.0
ENSMUSG00000104649.1,68.0,0.0,0.0
ENSMUSG00000104651.1,1.0,0.0,0.0
ENSMUSG00000104653.1,9.0,0.0,0.0
ENSMUSG00000104662.1,1.0,0.0,0.0
ENSMUSG00000104671.1,1.0,0.0,0.0
ENSMUSG00000104675.1,1.0,0.0,0.0
ENSMUSG00000104682.1,4.0,0.0,0.0
ENSMUSG00000104694.1,10.0,0.0,0.0
ENSMUSG00000104699.1,288.0,0.0,0.0
ENSMUSG00000104713.4,50.0,0.0,0.0
ENSMUSG00000104721.1,1.0,0.0,0.0
ENSMUSG00000104723.1,1.0,0.0,0.0
ENSMUSG00000104737.1,1.0,0.0,0.0
ENSMUSG00000104755.1,3.0,0.0,0.0
ENSMUSG00000104761.1,2.0,0.0,0.0
ENSMUSG00000104763.1,1.0,0.0,0.0
ENSMUSG00000104766.1,1.0,0.0,0.0
ENSMUSG00000104776.1,9.0,0.0,0.0
ENSMUSG00000104780.1,1.0,0.0,0.0
ENSMUSG00000104784.1,11.0,0.0,0.0
ENSMUSG00000104787.1,7.0,0.0,0.0
ENSMUSG00000104795.1,1.0,0.0,0.0
ENSMUSG00000104814.1,3.0,0.0,0.0
ENSMUSG00000104822.1,1.0,0.0,0.0
ENSMUSG00000104835.4,1.0,0.0,0.0
ENSMUSG00000104846.1,2.0,0.0,0.0
ENSMUSG00000104850.1,3.0,0.0,0.0
ENSMUSG00000104876.1,9.0,0.0,0.0
ENSMUSG00000104877.1,2.0,0.0,0.0
ENSMUSG00000104886.1,2.0,0.0,0.0
ENSMUSG00000104891.1,8.0,0.0,0.0
ENSMUSG00000104913.1,4.0,0.0,0.0
ENSMUSG00000104917.1,1.0,0.0,0.0
ENSMUSG00000104927.1,1.0,0.0,0.0
ENSMUSG00000104935.1,2.0,0.0,0.0
ENSMUSG00000104950.1,1.0,0.0,0.0
ENSMUSG00000104951.1,13.0,0.0,0.0
ENSMUSG00000104960.1,99.0,0.0,0.0
ENSMUSG00000104965.1,1.0,0.0,0.0
ENSMUSG00000104967.1,4.0,0.0,0.0
ENSMUSG00000104969.1,1.0,0.0,0.0
ENSMUSG00000104985.1,25.0,0.0,0.0
ENSMUSG00000105006.1,3.0,0.0,0.0
ENSMUSG00000105017.1,1.0,0.0,0.0
ENSMUSG00000105018.1,1.0,0.0,0.0
ENSMUSG00000105019.1,1.0,0.0,0.0
ENSMUSG00000105021.1,1.0,0.0,0.0
ENSMUSG00000105031.1,13.0,0.0,0.0
ENSMUSG00000105037.1,1.0,0.0,0.0
ENSMUSG00000105039.1,8.0,0.0,0.0
ENSMUSG00000105044.1,8.0,0.0,0.0
ENSMUSG00000105045.1,20.0,0.0,0.0
ENSMUSG00000105053.1,9.0,0.0,0.0
ENSMUSG00000105055.1,3.0,0.0,0.0
ENSMUSG00000105068.1,1.0,0.0,0.0
ENSMUSG00000105071.1,1.0,0.0,0.0
ENSMUSG00000105078.2,2.0,0.0,0.0
ENSMUSG00000105096.1,15.0,0.0,0.0
ENSMUSG00000105107.1,3.0,0.0,0.0
ENSMUSG00000105124.2,1.0,0.0,0.0
ENSMUSG00000105130.1,1.0,0.0,0.0
ENSMUSG00000105135.1,19.0,0.0,0.0
ENSMUSG00000105139.1,17.0,0.0,0.0
ENSMUSG00000105149.1,1.0,0.0,0.0
ENSMUSG00000105161.1,24.0,0.0,0.0
ENSMUSG00000105167.1,3.0,0.0,0.0
ENSMUSG00000105176.1,10.0,0.0,0.0
ENSMUSG00000105191.1,15.0,0.0,0.0
ENSMUSG00000105195.1,2.0,0.0,0.0
ENSMUSG00000105198.1,9.0,0.0,0.0
ENSMUSG00000105199.1,2.0,0.0,0.0
ENSMUSG00000105200.1,1.0,0.0,0.0
ENSMUSG00000105201.1,7.0,0.0,0.0
ENSMUSG00000105203.1,1.0,0.0,0.0
ENSMUSG00000105204.1,93.0,0.0,0.0
ENSMUSG00000105241.1,1.0,0.0,0.0
ENSMUSG00000105245.1,4.0,0.0,0.0
ENSMUSG00000105255.1,12.0,0.0,0.0
ENSMUSG00000105258.1,2.0,0.0,0.0
ENSMUSG00000105275.1,4.0,0.0,0.0
ENSMUSG00000105298.1,3.0,0.0,0.0
ENSMUSG00000105302.1,2.0,0.0,0.0
ENSMUSG00000105303.1,1.0,0.0,0.0
ENSMUSG00000105311.1,1.0,0.0,0.0
ENSMUSG00000105340.5,1.0,0.0,0.0
ENSMUSG00000105342.1,1.0,0.0,0.0
ENSMUSG00000105345.1,5.0,0.0,0.0
ENSMUSG00000105349.1,3.0,0.0,0.0
ENSMUSG00000105350.1,5.0,0.0,0.0
ENSMUSG00000105355.1,1.0,0.0,0.0
ENSMUSG00000105359.1,2.0,0.0,0.0
ENSMUSG00000105361.1,970.0,0.0,0.0
ENSMUSG00000105366.1,4.0,0.0,0.0
ENSMUSG00000105376.4,3.0,0.0,0.0
ENSMUSG00000105378.1,2.0,0.0,0.0
ENSMUSG00000105384.1,1.0,0.0,0.0
ENSMUSG00000105388.1,264.0,0.0,0.0
ENSMUSG00000105390.1,1.0,0.0,0.0
ENSMUSG00000105398.1,1.0,0.0,0.0
ENSMUSG00000105400.1,1.0,0.0,0.0
ENSMUSG00000105402.4,7.0,0.0,0.0
ENSMUSG00000105406.1,2.0,0.0,0.0
ENSMUSG00000105408.1,9.0,0.0,0.0
ENSMUSG00000105413.1,1.0,0.0,0.0
ENSMUSG00000105415.1,1.0,0.0,0.0
ENSMUSG00000105419.1,2.0,0.0,0.0
ENSMUSG00000105423.4,3.0,0.0,0.0
ENSMUSG00000105430.1,1.0,0.0,0.0
ENSMUSG00000105434.1,2.0,0.0,0.0
ENSMUSG00000105449.1,3.0,0.0,0.0
ENSMUSG00000105458.1,1.0,0.0,0.0
ENSMUSG00000105465.1,3.0,0.0,0.0
ENSMUSG00000105471.1,28.0,0.0,0.0
ENSMUSG00000105472.1,1.0,0.0,0.0
ENSMUSG00000105501.1,31.0,0.0,0.0
ENSMUSG00000105503.1,6.0,0.0,0.0
ENSMUSG00000105509.1,12.0,0.0,0.0
ENSMUSG00000105518.1,21.0,0.0,0.0
ENSMUSG00000105519.1,3.0,0.0,0.0
ENSMUSG00000105541.1,4.0,0.0,0.0
ENSMUSG00000105545.1,1.0,0.0,0.0
ENSMUSG00000105552.1,116.0,0.0,0.0
ENSMUSG00000105565.1,1.0,0.0,0.0
ENSMUSG00000105585.1,1.0,0.0,0.0
ENSMUSG00000105601.1,2.0,0.0,0.0
ENSMUSG00000105604.1,2.0,0.0,0.0
ENSMUSG00000105607.1,1.0,0.0,0.0
ENSMUSG00000105610.1,4.0,0.0,0.0
ENSMUSG00000105613.1,1.0,0.0,0.0
ENSMUSG00000105617.4,301.0,0.0,0.0
ENSMUSG00000105621.1,1.0,0.0,0.0
ENSMUSG00000105651.1,1.0,0.0,0.0
ENSMUSG00000105659.1,2.0,0.0,0.0
ENSMUSG00000105674.1,1.0,0.0,0.0
ENSMUSG00000105689.1,69.0,0.0,0.0
ENSMUSG00000105691.1,2.0,0.0,0.0
ENSMUSG00000105692.1,23.0,0.0,0.0
ENSMUSG00000105699.1,9.0,0.0,0.0
ENSMUSG00000105710.1,19.0,0.0,0.0
ENSMUSG00000105714.1,4.0,0.0,0.0
ENSMUSG00000105728.1,1.0,0.0,0.0
ENSMUSG00000105742.1,4.0,0.0,0.0
ENSMUSG00000105748.1,2.0,0.0,0.0
ENSMUSG00000105755.1,3.0,0.0,0.0
ENSMUSG00000105796.1,1.0,0.0,0.0
ENSMUSG00000105808.1,1.0,0.0,0.0
ENSMUSG00000105810.1,2.0,0.0,0.0
ENSMUSG00000105813.1,5.0,0.0,0.0
ENSMUSG00000105814.1,12.0,0.0,0.0
ENSMUSG00000105818.1,1.0,0.0,0.0
ENSMUSG00000105851.1,1.0,0.0,0.0
ENSMUSG00000105852.4,46.0,0.0,0.0
ENSMUSG00000105856.1,734.0,0.0,0.0
ENSMUSG00000105858.1,2.0,0.0,0.0
ENSMUSG00000105866.1,1.0,0.0,0.0
ENSMUSG00000105867.2,6.0,0.0,0.0
ENSMUSG00000105868.1,5.0,0.0,0.0
ENSMUSG00000105870.1,1.0,0.0,0.0
ENSMUSG00000105878.1,178.0,0.0,0.0
ENSMUSG00000105879.1,12.0,0.0,0.0
ENSMUSG00000105881.1,6.0,0.0,0.0
ENSMUSG00000105891.4,1.0,0.0,0.0
ENSMUSG00000105911.1,1.0,0.0,0.0
ENSMUSG00000105918.1,55.0,0.0,0.0
ENSMUSG00000105936.1,1.0,0.0,0.0
ENSMUSG00000105954.1,1.0,0.0,0.0
ENSMUSG00000105957.1,3.0,0.0,0.0
ENSMUSG00000105962.1,8.0,0.0,0.0
ENSMUSG00000105975.4,1581.0,0.0,0.0
ENSMUSG00000105982.1,1.0,0.0,0.0
ENSMUSG00000105987.4,2685.0,0.0,0.0
ENSMUSG00000105993.1,2.0,0.0,0.0
ENSMUSG00000106005.1,2.0,0.0,0.0
ENSMUSG00000106019.1,21.0,0.0,0.0
ENSMUSG00000106022.1,3.0,0.0,0.0
ENSMUSG00000106025.1,2.0,0.0,0.0
ENSMUSG00000106035.1,2.0,0.0,0.0
ENSMUSG00000106036.1,2.0,0.0,0.0
ENSMUSG00000106037.1,2.0,0.0,0.0
ENSMUSG00000106052.1,1.0,0.0,0.0
ENSMUSG00000106053.1,3.0,0.0,0.0
ENSMUSG00000106075.1,15.0,0.0,0.0
ENSMUSG00000106081.1,4.0,0.0,0.0
ENSMUSG00000106082.4,1.0,0.0,0.0
ENSMUSG00000106086.1,4.0,0.0,0.0
ENSMUSG00000106095.2,1.0,0.0,0.0
ENSMUSG00000106096.1,9.0,0.0,0.0
ENSMUSG00000106102.1,17.0,0.0,0.0
ENSMUSG00000106106.2,22.0,0.0,0.0
ENSMUSG00000106108.1,2.0,0.0,0.0
ENSMUSG00000106110.1,1.0,0.0,0.0
ENSMUSG00000106116.1,1.0,0.0,0.0
ENSMUSG00000106127.1,50.0,0.0,0.0
ENSMUSG00000106133.1,5.0,0.0,0.0
ENSMUSG00000106137.1,4.0,0.0,0.0
ENSMUSG00000106142.1,3.0,0.0,0.0
ENSMUSG00000106149.1,1.0,0.0,0.0
ENSMUSG00000106157.1,3.0,0.0,0.0
ENSMUSG00000106158.1,11.0,0.0,0.0
ENSMUSG00000106164.1,16.0,0.0,0.0
ENSMUSG00000106175.1,2.0,0.0,0.0
ENSMUSG00000106193.1,2.0,0.0,0.0
ENSMUSG00000106194.1,4.0,0.0,0.0
ENSMUSG00000106200.1,1.0,0.0,0.0
ENSMUSG00000106205.1,9.0,0.0,0.0
ENSMUSG00000106218.1,42.0,0.0,0.0
ENSMUSG00000106229.1,12.0,0.0,0.0
ENSMUSG00000106230.1,3.0,0.0,0.0
ENSMUSG00000106236.1,1.0,0.0,0.0
ENSMUSG00000106243.1,1.0,0.0,0.0
ENSMUSG00000106245.1,1.0,0.0,0.0
ENSMUSG00000106247.1,4.0,0.0,0.0
ENSMUSG00000106252.1,1.0,0.0,0.0
ENSMUSG00000106264.1,11.0,0.0,0.0
ENSMUSG00000106288.1,1.0,0.0,0.0
ENSMUSG00000106290.1,1.0,0.0,0.0
ENSMUSG00000106294.1,1.0,0.0,0.0
ENSMUSG00000106296.1,5.0,0.0,0.0
ENSMUSG00000106317.1,1.0,0.0,0.0
ENSMUSG00000106334.1,1.0,0.0,0.0
ENSMUSG00000106344.1,1.0,0.0,0.0
ENSMUSG00000106347.1,1.0,0.0,0.0
ENSMUSG00000106350.2,13.0,0.0,0.0
ENSMUSG00000106361.1,2.0,0.0,0.0
ENSMUSG00000106366.1,11.0,0.0,0.0
ENSMUSG00000106375.1,23.0,0.0,0.0
ENSMUSG00000106379.1,6.0,0.0,0.0
ENSMUSG00000106383.1,3.0,0.0,0.0
ENSMUSG00000106391.1,2.0,0.0,0.0
ENSMUSG00000106396.1,1.0,0.0,0.0
ENSMUSG00000106407.1,1.0,0.0,0.0
ENSMUSG00000106415.1,5.0,0.0,0.0
ENSMUSG00000106421.1,12.0,0.0,0.0
ENSMUSG00000106424.1,1.0,0.0,0.0
ENSMUSG00000106426.1,4.0,0.0,0.0
ENSMUSG00000106447.1,8.0,0.0,0.0
ENSMUSG00000106461.1,2.0,0.0,0.0
ENSMUSG00000106464.1,2.0,0.0,0.0
ENSMUSG00000106476.1,3.0,0.0,0.0
ENSMUSG00000106499.1,2.0,0.0,0.0
ENSMUSG00000106508.1,2.0,0.0,0.0
ENSMUSG00000106553.1,7.0,0.0,0.0
ENSMUSG00000106555.4,1.0,0.0,0.0
ENSMUSG00000106568.1,1.0,0.0,0.0
ENSMUSG00000106574.1,1.0,0.0,0.0
ENSMUSG00000106577.1,1.0,0.0,0.0
ENSMUSG00000106583.1,3.0,0.0,0.0
ENSMUSG00000106591.1,10.0,0.0,0.0
ENSMUSG00000106617.1,5.0,0.0,0.0
ENSMUSG00000106623.1,8.0,0.0,0.0
ENSMUSG00000106625.1,68.0,0.0,0.0
ENSMUSG00000106647.1,1.0,0.0,0.0
ENSMUSG00000106651.1,1.0,0.0,0.0
ENSMUSG00000106662.1,4.0,0.0,0.0
ENSMUSG00000106665.1,1.0,0.0,0.0
ENSMUSG00000106676.1,1.0,0.0,0.0
ENSMUSG00000106678.1,3.0,0.0,0.0
ENSMUSG00000106680.1,1.0,0.0,0.0
ENSMUSG00000106692.1,1.0,0.0,0.0
ENSMUSG00000106698.1,13.0,0.0,0.0
ENSMUSG00000106702.1,13.0,0.0,0.0
ENSMUSG00000106709.1,2.0,0.0,0.0
ENSMUSG00000106715.3,11.0,0.0,0.0
